Player_ID,Name,DOB,Salary,Goals,Club_Name
6310,Farès Bousnina,2006-02-13,,0,Nice
6311,Willsem Boussaid,2006-01-30,,0,Angers
6312,Tidiam Gomis,2006-08-08,,1,RB Leipzig
6313,Alexi Koum,2006-02-05,,0,Marseille
6314,Alessandro Nunziante,2007-03-14,,0,Udinese
6315,Nestory Irankunda,2006-02-09,,0,Watford
6316,Naj Razi,2006-10-28,,0,Como
6317,Eddy Kouadio,2006-05-07,,0,Fiorentina
6318,Rômulo,2002-02-08,,7,RB Leipzig
6319,Zinedin Smajlovic,2003-12-20,,0,Lecce
6320,Oliver Sorg,2007-07-31,,0,Augsburg
6321,Jones El-Abdellaoui,2006-01-12,,2,Celta
6322,Jacopo Bacci,2005-06-19,,0,Empoli
6323,Benja Domínguez,2003-09-19,,3,Bologna
6324,Pablo García,2006-06-13,,0,Betis
6325,Rodrigo Mendoza,2005-03-15,,1,Ath Madrid
6326,Ginés Sorroche,2004-03-24,,0,Betis
6327,Félix Garreta,2004-04-21,,0,Betis
6328,Marcos Fernández,2003-05-17,,0,Betis
6329,Curro Muñoz,2003-01-07,,0,Cadiz
6330,Pau Cubarsí,2007-01-22,,1,Barcelona
6331,Andrés Cuenca,2007-06-11,,0,Barcelona
6332,Daniel Yáñez,2007-03-28,,0,Real Madrid
6333,Buba Sangaré,2007-08-06,,0,
6334,Arkaitz Mariezkurrena,2005-04-05,,2,Sociedad
6335,Abakar Sylla,2002-12-25,,3,Nantes
6336,Kanfory Kaba,2004-03-23,,0,Strasbourg
6337,Moi Parra,2002-06-24,,0,Getafe
6338,Adam Abeddou,1996-08-17,,0,Lens
6339,Daniel Adu-Adjei,2005-06-21,,0,Bournemouth
6340,Archie Harris,2004-12-27,,0,Bournemouth
6341,Alphadjo Cissè,2006-10-22,,0,Verona
6342,Luken Beitia,2004-06-30,,0,Sociedad
6343,Endris Scaramelli,2006-09-19,,0,Monza
6344,Carles Garrido,2004-10-04,,0,Girona
6345,Josh Nichols,2006-07-26,,0,Arsenal
6346,Ismeal Kabia,2005-12-10,,0,Arsenal
6347,Wesley,2003-09-06,,4,Roma
6348,Jayce Fitzgerald,2007-05-09,,0,Man United
6349,Zack Nelson,2005-04-21,,0,Luton
6350,Jake Burger,2005-07-06,,0,Luton
6351,Tyrese Hall,2005-09-04,,0,Tottenham
6352,Sohaib Naïr,2002-04-23,,0,
6353,Iwan Morgan,2006-01-29,,0,Brentford
6354,Marco Ladisa,2006-07-07,,0,Venezia
6355,Bonota Traoré,2003-06-30,,0,Toulouse
6356,Naïm Byar,2005-02-23,,0,Bologna
6357,Billy Blacker,2006-05-25,,0,Sheffield United
6358,Romain Esse,2005-05-13,,1,Crystal Palace
6359,Owen Hampson,2004-11-17,,0,Sheffield United
6360,Eliezer Mayenda,2005-05-08,,2,
6361,Alessio Raballo,2006-09-09,,0,Torino
6362,Oliver Kamdem,2002-10-15,,0,Clermont
6363,Ebenezer Akinsanmiro,2004-11-25,,0,
6364,Dermane Karim,2003-12-26,,1,Lorient
6365,Guerric Bernou,2004-05-11,,0,
6366,Jacques Ekomié,2003-08-19,,0,Angers
6367,Rudy Orea,2002-06-04,,0,
6368,Yaël Mouanga,2005-07-23,,0,Montpellier
6369,Óscar Medina,2004-01-19,,0,Alaves
6370,Iván Sanz,2003-01-08,,0,Alaves
6371,Unai Hernández,2004-12-14,,0,Barcelona
6372,Endrick,2006-07-21,,4,Lyon
6373,Jeremy Arévalo,2005-03-19,,0,Stuttgart
6374,Xavi Pleguezuelo,2003-01-14,,0,Betis
6375,Kikín,2003-01-20,,0,Cadiz
6376,Tani Oluwaseyi,2000-05-15,,2,Villarreal
6377,Anas Namri,2001-11-12,,0,Troyes
6378,Matteo Lavelli,2006-12-08,,0,Inter
6379,Bachir Diop,2002-08-21,,0,Troyes
6380,Carlos Baleba,2004-01-03,,3,Brighton
6381,Sergio Mestre,2005-02-13,,0,Real Madrid
6382,Luca Lohr,2002-08-19,,0,Getafe
6383,Adama Camara,1996-10-18,,1,
6384,Lass Kourouma,2004-03-30,,0,Girona
6385,Nuha Jatta,2006-03-15,,0,RB Leipzig
6386,Leon Koß,2006-09-12,,0,RB Leipzig
6387,David Mokwa,2004-05-03,,0,Hoffenheim
6388,Aaron Malouda,2005-11-30,,0,Lille
6389,Aladji Bamba,2006-07-14,,0,Monaco
6390,Joan Tincres,2006-06-17,,0,Monaco
6391,Noah Jauny,2004-08-26,,0,Brest
6392,Federico Serra,2006-01-03,,0,Lazio
6393,Lassine Soumaoro,2002-12-19,,0,Troyes
6394,Arthur,2003-03-17,,1,Leverkusen
6395,Ayanda Sishuba,2005-02-02,,0,Rennes
6396,Filippo Pagnucco,2006-02-09,,0,Juventus
6397,Joe Knight,2005-09-21,,0,Brighton
6398,Moussa Diakité,2003-11-04,,0,Cadiz
6399,Pablo Ramirez,2003-03-18,,0,Getafe
6400,Pathé Mboup,2003-10-19,,1,Brest
6401,Rayan Bamba,2004-05-14,,0,Rennes
6402,Mathys Silistrie,2005-09-16,,0,Rennes
6403,Mathis Lambourde,2006-01-09,,1,Verona
6404,Téo Barišić,2004-09-30,,0,Lyon
6405,Andrea Cogoni,2006-07-04,,0,Cagliari
6406,Ali Fadal,2004-01-14,,0,Valencia
6407,Oumar Ngom,2004-03-09,,0,Lecce
6408,Sergiu Perciun,2006-04-23,,0,Torino
6409,Samuel Nibombe,2007-08-15,,0,Monaco
6410,Axel Guéguin,2005-03-24,,0,Montpellier
6411,Ekain Orobengoa,2004-06-17,,0,Sociedad
6412,Shumaira Mheuka,2007-10-20,,0,Chelsea
6413,Ibrahim Sulemana,2003-05-22,,5,Cagliari
6414,Lucas Mincarelli,2004-01-05,,2,Montpellier
6415,Raúl Jiménez,2006-02-16,,0,Valencia
6416,Reda Belahyane,2004-06-01,,0,Lazio
6417,Laurenzo Monteiro,2004-05-28,,0,Nice
6418,Théo Trinker,2001-06-20,,0,Nice
6419,Kyliane Dong,2004-09-27,,0,Troyes
6420,Mathis Hamdi,2003-10-18,,0,Troyes
6421,Jacob Wright,2005-09-21,,0,Man City
6422,Yoann Beaka,2003-04-06,,0,Troyes
6423,Senan Mullen,2005-02-28,,0,Torino
6424,Facundo Buonanotte,2004-12-23,,9,Leeds
6425,Jair Cunha,2005-03-07,,0,Nott'm Forest
6426,Triston Rowe,2006-10-02,,0,Aston Villa
6427,Trévis Dago,2005-01-21,,0,Lille
6428,Yaël Nandjou,2005-07-06,,0,Nice
6429,Siren Diao,2005-01-21,,0,Verona
6430,Niccolò Fortini,2006-02-13,,0,Fiorentina
6431,Valentín Gómez,2003-06-26,,1,Betis
6432,Callum Olusesi,2007-03-11,,0,Tottenham
6433,Harrison Murray-Campbell,2006-08-04,,0,Chelsea
6434,Taylan Harris,2005-10-30,,0,Luton
6435,Alex Freeman,2004-08-09,,0,Villarreal
6436,Edoardo Zaia,2006-09-12,,0,Torino
6437,Noah Raveyre,2005-06-22,,0,Milan
6438,Ayman Aiki,2005-06-25,,0,St Etienne
6439,Junior Ndiaye,2005-03-29,,0,Montpellier
6440,Nordan Mukiele,2006-02-12,,1,Rennes
6441,Ismaïl Bouneb,2006-06-07,,0,Le Havre
6442,Andrija Bulatovic,2006-12-27,,0,Lens
6443,Joachim Kayi Sanda,2006-11-29,,0,Southampton
6444,Daouda Traoré,2006-07-22,,0,Nice
6445,Mathis Saka,2006-09-20,,0,Toulouse
6446,Dylan Lawlor,2006-01-01,,0,
6447,Mohamed Sylla,2004-01-30,,0,Clermont
6448,Yoni Gomis,2005-09-23,,0,Strasbourg
6449,Paul Argney,2006-05-23,,0,Le Havre
6450,Moustapha Cissé,2003-09-14,,0,Atalanta
6451,Mattia Liberali,2007-04-06,,0,Milan
6452,Tommaso Vannucchi,2007-03-05,,0,Fiorentina
6453,Matteo Cocchi,2007-02-01,,0,Inter
6454,Veljko Milosavljevic,2007-06-28,,0,Bournemouth
6455,Nico Lawrence,2003-11-22,,0,Southampton
6456,Santiago Hidalgo,2005-02-17,,4,Toulouse
6457,İsak Vural,2006-05-28,,0,
6458,Anthony Khelifa,2005-09-20,,0,Ajaccio
6459,Ivane Chegra,2004-03-03,,0,Ajaccio
6460,Ben Hamed Touré,2003-08-21,,0,Ajaccio
6461,Mehdi Puch-Herrantz,2004-01-20,,0,Ajaccio
6462,Zachary Athekame,2004-12-13,,1,Milan
6463,Ousmane Touré,2005-02-18,,0,Lille
6464,Romeo Akachukwu,2006-07-28,,0,Southampton
6465,Terry Yegbe,2001-01-25,,0,Metz
6466,Guillermo Ruiz,2003-12-09,,0,Leganes
6467,Daniel Mikolajewski,2006-01-24,,0,Parma
6468,Abdoul Ouattara,2005-10-22,,3,Strasbourg
6469,Eric N'Jo,2004-06-01,,0,Troyes
6470,Luka Topalović,2006-02-23,,0,Inter
6471,Lovro Golic,2006-03-05,,0,Roma
6472,Massimo Pessina,2007-12-25,,0,Bologna
6473,Martial Godo,2003-03-14,,7,Strasbourg
6474,Tomás Palacios,2003-04-28,,0,Monza
6475,Davis Bautista,2005-02-16,,0,Ein Frankfurt
6476,Claudio Echeverri,2006-01-02,,1,Girona
6477,Matai Akinmboni,2006-10-17,,0,Bournemouth
6478,Oluwaseun Ogbemudia,2006-07-18,,0,Union Berlin
6479,Ali Ahmed,2000-10-10,,0,Norwich
6480,Maat Daniel Caprini,2006-02-11,,0,Fiorentina
6481,Diego Gómez,2003-03-27,,6,Brighton
6482,Othniël Raterink,2006-04-07,,0,Cagliari
6483,Simon Kalambayi,2005-02-20,,0,Hoffenheim
6484,Kauã Santos,2003-04-11,,0,Ein Frankfurt
6485,Alessio Chiesa,2006-07-08,,0,Como
6486,Tommaso Ravaglioli,2006-02-20,,0,Bologna
6487,Alex Tóth,2005-10-23,,0,Bournemouth
6488,Benja Cremaschi,2005-03-02,,0,Parma
6489,Jérémy Sebas,2003-04-14,,2,Strasbourg
6490,Diego Sia,2006-03-10,,0,Milan
6491,Damola Ajayi,2005-12-27,,0,Tottenham
6492,Joselu Pérez,2004-03-12,,0,Valencia
6493,Gorka Rivera,2004-08-01,,0,Getafe
6494,Killian Prouchet,2005-01-23,,0,Reims
6495,Enric García,2006-12-28,,0,Girona
6496,Pablo López,2006-03-27,,0,Valencia
6497,Alejo Sarco,2006-01-06,,0,M'gladbach
6498,Marwin Schmitz,2007-01-07,,0,St Pauli
6499,Henrijs Auseklis,2006-12-19,,0,Cagliari
6500,Keiber Lamadrid,2003-11-18,,0,West Ham
6501,Jesús López,2002-08-01,,0,
6502,Manu Cocca,2002-11-08,,0,
6503,Jérémy Jacquet,2005-07-13,,0,Rennes
6504,Ali Dembélé,2004-01-05,,1,Torino
6505,Zoumana Diallo,2005-02-02,,0,Strasbourg
6506,Mathys De Carvalho,2005-05-01,,0,Lyon
6507,Léo Botz,2005-01-11,,0,Brest
6508,Carles Sogorb,2005-08-23,,0,Mallorca
6509,Tommy Le Verge,2005-10-28,,0,Brest
6510,Stredair Appuah,2004-06-27,,0,Nantes
6511,Dehmaine Tabibou,2005-04-17,,0,Nantes
6512,Zach Marsh,2005-10-06,,0,Crystal Palace
6513,Josh Acheampong,2006-05-05,,1,Chelsea
6514,Sam Proctor,2006-12-21,,0,Aston Villa
6515,Fellipe Jack,2006-01-12,,0,Como
6516,George Ilenikhena,2006-08-16,,3,Monaco
6517,Giovane,2003-11-24,,3,Napoli
6518,Christian Mawissa,2005-04-18,,2,Monaco
6519,Vitor Reis,2006-01-12,,1,Girona
6520,Alysson,2006-05-05,,0,Aston Villa
6521,Murillo,2002-07-04,,3,Nott'm Forest
6522,Brayden Clarke,2007-07-03,,0,Arsenal
6523,Ronan Kpakio,2007-05-25,,0,
6524,Sami Wattel,2006-01-15,,0,Nice
6525,Jaydee Canvot,2006-07-29,,0,Crystal Palace
6526,Oscar Lenne,2006-09-09,,0,Lens
6527,Lluc Matas,2002-01-01,,0,Girona
6528,Jonathan Norbye,2007-03-26,,0,RB Leipzig
6529,Wesley,2005-03-05,,0,Sociedad
6530,Tyler Bindon,2005-01-27,,0,Sheffield United
6531,Julian Eyestone,2006-04-21,,0,Brentford
6532,Lorran,2006-07-04,,1,
6533,Florian Hellstern,2007-10-18,,0,Stuttgart
6534,Leon Klanac,2007-03-01,,0,Bayern Munich
6535,Jan Bürger,2007-03-10,,0,Wolfsburg
6536,Felipe Chávez,2007-04-10,,0,FC Koln
6537,Luca Erlein,2007-07-05,,0,Hoffenheim
6538,Tyler Meiser,2007-03-01,,0,Dortmund
6539,Niklas Swider,2007-01-05,,0,M'gladbach
6540,Junior Diaz,2003-07-23,,0,Brest
6541,David Pejičić,2007-06-14,,0,Udinese
6542,Julio Soler,2005-02-16,,0,Bournemouth
6543,David Otorbi,2007-10-16,,0,Valencia
6544,Mathis Amougou,2006-01-18,,0,Strasbourg
6545,Ryan Rodin,2006-03-02,,0,Auxerre
6546,Josh King,2007-01-03,,0,Fulham
6547,Jack Fletcher,2007-03-19,,0,Man United
6548,Trevan Sanusi,2007-04-25,,0,Lorient
6549,Junior Mwanga,2003-05-11,,3,Strasbourg
6550,Harry Amass,2007-03-16,,0,Man United
6551,Kaye Furo,2007-02-06,,0,Brentford
6552,Ciro Borrelli,2006-01-09,,0,Salernitana
6553,Yankuba Minteh,2004-07-22,,8,Brighton
6554,Rayan,2006-08-03,,2,Bournemouth
6555,Luis Balbo,2006-03-28,,0,Fiorentina
6556,Elyh Harrison,2006-02-19,,0,Man United
6557,Marciano Sanca,2004-03-03,,0,Almeria
6558,Ahmed Abdullahi,2004-06-19,,0,
6559,Eman Košpo,2007-05-17,,0,Fiorentina
6560,Ngal'ayel Mukau,2004-11-03,,1,Lille
6561,Ato Ampah,2006-04-22,,0,Chelsea
6562,Neil Glossoa,2004-09-10,,0,Auxerre
6563,Simon Cara,2005-03-31,,0,Montpellier
6564,Vernon Addo,2005-05-24,,0,Lecce
6565,Gift Orban,2002-07-17,,14,Verona
6566,Adrian Przyborek,2007-01-01,,0,Lazio
6567,Marc Aznar,2006-01-10,,0,Girona
6568,Coby Ebere,2005-09-17,,0,Everton
6569,Callum Bates,2005-09-28,,0,Everton
6570,Marc Bernal,2007-05-26,,2,Barcelona
6571,Jon Martín,2006-04-23,,0,Sociedad
6572,Adam Harrison,2006-10-20,,0,Newcastle
6573,Aidan Harris,2006-12-16,,0,Newcastle
6574,Iñaki González,2004-07-27,,0,Las Palmas
6575,Théo Chennahi,2005-02-06,,0,Montpellier
6576,Roman Karolewicz,2005-03-03,,0,Lens
6577,Ismaëlo Ganiou,2005-03-14,,2,Lens
6578,Dujuan Richards,2005-11-10,,0,Leicester
6579,Yuliwes Bellache,2002-12-15,,0,Clermont
6580,Alexandre Tunkadi,2005-10-20,,0,Marseille
6581,Juan Arango,2006-06-27,,0,Girona
6582,Stefan Smarkalev,2007-05-14,,0,Werder Bremen
6583,Sam Amissah,2007-03-07,,0,Fulham
6584,Plamedi Nsingi,2000-12-17,,0,Nantes
6585,Andrik Markgraf,2006-03-07,,0,Union Berlin
6586,José Antonio de la Rosa,2004-07-28,,0,Cadiz
6587,Abdellah Baallal,2004-11-07,,0,Clermont
6588,Antoine Nuss,2003-12-19,,0,Strasbourg
6589,Franci Bouebari,2003-09-12,,0,Strasbourg
6590,Léo Rouillé,2004-02-09,,0,Rennes
6591,Justin Bourgault,2005-09-14,,1,Brest
6592,Thiago Ojeda,2003-01-12,,0,Villarreal
6593,Callum McFarlane,2003-09-08,,0,Fulham
6594,Bradley Moonan,2006-02-13,,0,Everton
6595,Ryan Oné,2006-06-26,,0,Sheffield United
6596,Jarzinho Malanga,2006-07-10,,0,Stuttgart
6597,Oso,2003-07-09,,1,Sevilla
6598,Julio Cabrera,2003-08-14,,0,Cadiz
6599,Hernâni Mendes Vaz,2004-09-17,,0,Le Havre
6600,Nobel Mendy,2004-09-03,,2,Vallecano
6601,Niccolò Rizzo,2007-07-19,,0,Juventus
6602,Younes Lachaab,2005-01-06,,0,Lille
6603,Ilyas Ansah,2004-11-08,,5,Union Berlin
6604,Álvaro Killane,2004-12-14,,0,Las Palmas
6605,Ranel Young,2005-12-26,,0,Liverpool
6606,Michel Mboula,2003-04-30,,0,Metz
6607,Asier Osambela,2004-10-30,,1,Osasuna
6608,Fallou Fall,2004-04-15,,0,Reims
6609,Karl Etta Eyong,2003-10-14,,7,Levante
6610,Tommaso Gabellini,2006-10-21,,0,Torino
6611,Yannis Lawson,2004-11-22,,0,Metz
6612,Renato Marin,2006-07-10,,0,Paris SG
6613,Jeremy Jorge,2003-02-09,,0,Getafe
6614,Salim Musah,2006-02-22,,0,Werder Bremen
6615,Brian Silva,2003-06-02,,0,Roma
6616,Madiou Keita,2004-08-29,,0,Auxerre
6617,Chido Obi,2007-11-29,,0,Man United
6618,Leon Chiwome,2006-01-10,,0,Wolves
6619,Christian Ordóñez,2004-07-24,,1,Parma
6620,Marten-Chris Paalberg,2008-10-08,,0,St Etienne
6621,Yaya Fofana,2004-06-12,,1,Reims
6622,Genesis Antwi,2007-05-11,,0,Chelsea
6623,Trey Nyoni,2007-06-30,,0,Liverpool
6624,Jay Robinson,2007-03-15,,0,Southampton
6625,Dmytro Bogdanov,2007-03-06,,0,Union Berlin
6626,Jordi Paulina,2004-09-23,,0,Dortmund
6627,Pablo Muñoz,2003-09-04,,0,Vallecano
6628,Mick Schmetgens,2007-09-09,,0,Werder Bremen
6629,Jan Ziolkowski,2005-06-05,,0,Roma
6630,Yoram Zague,2006-05-15,,1,Paris SG
6631,Alpha Diallo,2006-02-25,,0,Lens
6632,Tidiane Diallo,2006-05-28,,0,Strasbourg
6633,Ilhan Fakili,2006-01-20,,0,Clermont
6634,Yanis Issoufou,2006-10-28,,0,Montpellier
6635,Asher Agbinone,2005-09-28,,0,Crystal Palace
6636,Rio Cardines,2006-07-01,,0,Crystal Palace
6637,Caleb Kporha,2006-07-15,,0,Crystal Palace
6638,Maeson King,2005-09-09,,0,Tottenham
6639,Andrea Bonanomi,2006-01-31,,0,Atalanta
6640,Federico Cassa,2006-02-01,,0,Atalanta
6641,Ben Viadere,2005-09-02,,0,Auxerre
6642,Fernando Dickes,2007-10-13,,0,
6643,Diego Pugno,2006-07-07,,0,Juventus
6644,Davide Bifulco,2006-01-04,,0,Monza
6645,Aidan Borland,2007-04-25,,0,Aston Villa
6646,Guille Fernández,2008-06-18,,0,Barcelona
6647,Ank Bølling Asmussen,2005-12-30,,0,Empoli
6648,Stan Berkani,2003-08-13,,0,Clermont
6649,Maedine Makhloufi,2005-02-18,,0,St Etienne
6650,Marwann Nzuzi,2004-05-16,,0,St Etienne
6651,Antoine Gauthier,2004-07-01,,0,St Etienne
6652,Beres Owusu,2003-09-19,,0,St Etienne
6653,Jebryl Sahraoui,2005-02-04,,0,St Etienne
6654,Nick Rothweiler,2006-06-16,,0,Heidenheim
6655,Nolan Bonte,2004-01-19,,0,Lens
6656,Jaydan Kamason,2006-12-08,,0,Man United
6657,Naoufel El Hannach,2006-12-07,,0,Paris SG
6658,Quentin Ndjantou,2007-07-23,,1,Paris SG
6659,Mahamadou Baldé,2004-01-01,,0,Lazio
6660,Gabriele Re Cecconi,2006-04-25,,0,Inter
6661,Mattia Zanchetta,2006-03-18,,0,Inter
6662,Carlos Guirao,2003-04-27,,0,Betis
6663,Mamadou Diakhon,2005-09-22,,2,Reims
6664,Pablo Busto,2005-09-25,,0,Betis
6665,Nico Njalla,2003-04-13,,0,Cadiz
6666,Selu Diallo,2003-10-01,,0,Alaves
6667,Daouda Doumbia,2002-01-01,,0,Alaves
6668,Maroan Sannadi,2001-02-01,,2,Ath Bilbao
6669,Flavio Ferrari,2006-01-31,,0,Bologna
6670,Fran González,2005-06-24,,0,Real Madrid
6671,Kieran Morrison,2006-11-09,,0,Liverpool
6672,Will Murdock,2007-05-26,,0,Man United
6673,Alvin Abajas,2003-05-12,,0,Leganes
6674,Iñaki Rupérez,2003-01-07,,0,Sociedad
6675,Eghosa Bello,2004-03-17,,0,Granada
6676,Rubén Quintanilla,2002-04-03,,0,Mallorca
6677,Peio Canales,2005-01-17,,0,Ath Bilbao
6678,Aingeru Olabarrieta,2005-11-14,,0,Ath Bilbao
6679,Estêvão,2007-04-24,,0,Chelsea
6680,Franco Mastantuono,2007-08-14,,1,Real Madrid
6681,Jeremy Agbonifo,2005-10-24,,1,Lens
6682,Alessio Marcaccini,2008-10-01,,0,Roma
6683,Andrea Natali,2008-01-28,,0,Leverkusen
6684,Matteo Palma,2008-03-13,,0,Udinese
6685,Samuele Inácio,2008-04-02,,0,Dortmund
6686,Francesco Camarda,2008-03-10,,1,Lecce
6687,Thomas Campaniello,2008-02-29,,0,Empoli
6688,Montrell Culbreath,2007-08-29,,1,Leverkusen
6689,Kacper Koscierski,2007-06-23,,0,Bochum
6690,Otto Stange,2007-02-09,,0,
6691,Côme Bianay Balcot,2005-05-13,,0,Torino
6692,Giuseppe Mazzaglia,2006-04-20,,0,Como
6693,Filippo Vertua,2006-01-01,,0,Empoli
6694,Charalampos Kostoulas,2007-05-30,,0,Brighton
6695,Niccolò Guccione,2006-03-04,,0,Salernitana
6696,Omar Janneh,2006-08-23,,0,Ath Madrid
6697,Enso González,2005-01-20,,0,Wolves
6698,José Luis Català,2004-08-16,,0,Espanol
6699,Ismael Santana,2004-01-18,,0,Valencia
6700,Joel Malusà,2007-03-28,,0,Udinese
6701,Adrián Liso,2005-04-02,,3,Getafe
6702,Iago Parente,2006-02-25,,0,Valladolid
6703,Germán García,2004-02-01,,0,Betis
6704,Carlos Reina,2004-08-10,,0,Betis
6705,Assane Diao,2005-09-07,,11,Como
6706,Pau Navarro,2005-04-25,,0,Villarreal
6707,Lucas García,2004-06-18,,0,Girona
6708,Iker Almena,2004-05-04,,0,Girona
6709,Selvi Clua,2005-01-29,,0,Girona
6710,Jastin Garcia,2004-01-15,,0,Girona
6711,Lorenzo Venturino,2006-06-22,,2,Roma
6712,Mattia Esposito,2006-02-12,,0,Napoli
6713,Alfonso Montero,2007-02-23,,0,Juventus
6714,Karlson Nwanege,2005-04-28,,0,Verona
6715,Álex Serradell,2002-08-14,,0,Valencia
6716,Andrea Vailati,2007-08-04,,0,Monza
6717,Francesco Andrealli,2007-08-05,,0,Como
6718,Andrés García,2003-02-07,,0,Aston Villa
6719,Carlos Espí,2005-07-24,,5,Levante
6720,Kareem Tunde,2005-08-19,,0,Levante
6721,Mamadu Silla,2006-11-30,,0,Ajaccio
6722,Pau Cabanes,2005-02-17,,1,Villarreal
6723,Jan Salas,2005-08-10,,0,Mallorca
6724,Grégoire Swiderski,2005-10-05,,0,Alaves
6725,Sergio Rodelas,2004-12-01,,0,Granada
6726,Miguel Ángel Sierra,2004-07-14,,0,Sevilla
6727,Paco Sanz,2004-11-15,,0,Almeria
6728,Egoitz Muñoz,2004-04-14,,0,Alaves
6729,Valentino Raca,2005-01-05,,0,Las Palmas
6730,Ander Sánchez,2004-01-24,,0,Alaves
6731,Álvaro García,2005-09-15,,0,Alaves
6732,Fer López,2004-05-24,,2,Celta
6733,Luismi Quirant,2004-01-01,,0,
6734,Adam Boayar,2005-10-13,,1,
6735,Miguel Benedi,2003-05-13,,0,Vallecano
6736,Joaquín Panichelli,2002-10-07,,14,Strasbourg
6737,Tom Edozie,2006-05-18,,0,Wolves
6738,Adrián Rosell,2004-11-14,,0,Leganes
6739,Carlos Lumbreras,2005-02-20,,0,Osasuna
6740,Iñigo Arguibide,2005-04-19,,0,Osasuna
6741,Matteo Barbini,2006-12-11,,0,Genoa
6742,Toni Fernández,2008-07-15,,0,Barcelona
6743,Harry Howell,2008-04-20,,0,Brighton
6744,Bazoumana Touré,2006-03-02,,2,Hoffenheim
6745,Rabby Nzingoula,2005-11-25,,1,Montpellier
6746,Jakub Zielinski,2008-02-21,,0,Wolfsburg
6747,Mohamed Ali Diadié,2004-10-22,,0,Reims
6748,Christ-Emmanuel Letono Mbondi,2004-04-28,,0,Reims
6749,Noah Lahmadi,2005-01-05,,0,Toulouse
6750,Nicolas Wasbauer,2004-07-04,,0,Toulouse
6751,Jonah Kusi-Asare,2007-07-04,,0,Fulham
6752,Felix Meiser,2007-01-16,,0,Augsburg
6753,Till Neininger,2007-04-03,,0,Wolfsburg
6754,Alain Taho,2007-04-30,,0,Inter
6755,Wael Mohya,2008-12-31,,1,M'gladbach
6756,Lassine Diarra,2002-11-11,,0,Lyon
6757,Dro Fernández,2008-01-12,,0,Paris SG
6758,Sean Neave,2007-05-27,,0,Newcastle
6759,Ollie Harrison,2007-08-07,,0,Chelsea
6760,Emmanuel Biumla,2005-05-08,,1,Angers
6761,Jili Buyabu,2003-08-09,,0,Sheffield United
6762,Andrea Dacourt,2005-07-30,,0,Nice
6763,Radoslaw Zelezny,2006-09-06,,0,Roma
6764,Ike Orazi,2007-06-11,,0,Reims
6765,Oumar Pona,2006-06-21,,0,Angers
6766,Charles Divialle,2004-02-09,,0,Metz
6767,Kacper Potulski,2007-10-19,,1,Mainz
6768,Shio Fukuda,2004-04-08,,1,M'gladbach
6769,Wesley Adeh,2007-01-08,,0,Werder Bremen
6770,Viggo Gebel,2007-11-22,,0,RB Leipzig
6771,Arthur Avom,2004-12-15,,1,Lorient
6772,Jonathan Silva,2004-04-24,,0,Torino
6773,Luca Reggiani,2008-01-09,,1,Dortmund
6774,Lennart Karl,2008-02-22,,4,Bayern Munich
6775,Enzo Faty,2007-03-09,,0,Toulouse
6776,Amidou Doumbouya,2007-08-05,,0,Nice
6777,Marius Courcoul,2007-01-01,,0,Angers
6778,Joane Gadou,2007-01-17,,0,Paris SG
6779,Mathys Niflore,2007-03-02,,0,Toulouse
6780,Jules Stawiecki,2007-04-10,,0,Monaco
6781,Seny Koumbassa,2007-06-20,,0,Toulouse
6782,Enzo Sternal,2007-05-28,,0,Marseille
6783,Rayane Messi,2007-05-23,,0,Strasbourg
6784,Javi Rodríguez,2003-06-27,,3,Celta
6785,Honest Ahanor,2008-02-23,,0,Atalanta
6786,Axel Tape,2007-08-10,,0,Leverkusen
6787,Kaden Braithwaite,2008-02-08,,0,Man City
6788,Ayden Heaven,2006-09-22,,0,Man United
6789,Noah Edjouma,2005-10-04,,2,Lille
6790,Bradel Kiwa,2006-02-05,,0,Monaco
6791,Marco Cassin,2008-04-07,,0,Udinese
6792,Saliou Mandiang,2003-04-13,,0,Las Palmas
6793,Amil Siljevic,2007-01-19,,0,Ein Frankfurt
6794,Cheikh Fall,2004-02-25,,0,St Etienne
6795,Fletcher Holman,2004-10-12,,0,Wolves
6796,Spike Brits,2007-06-24,,0,Man City
6797,Théo Ramousse,2005-02-06,,0,Clermont
6798,Othmane Maamma,2005-10-06,,2,Montpellier
6799,Pablo Agudín,2007-11-08,,0,
6800,Max Hudson,2007-09-20,,0,Man City
6801,Charlys,2004-02-19,,0,Verona
6802,Pedro Felipe,2004-05-23,,0,Sassuolo
6803,Amorim,2005-05-18,,0,Genoa
6804,Deivid Washington,2005-06-05,,0,Chelsea
6805,Ichem Ferrah,2005-09-23,,0,Lille
6806,Lilian Baret,2006-05-25,,0,Lille
6807,Isaac,2004-03-26,,0,Verona
6808,Luke Rawlings,2008-04-04,,0,Wolves
6809,Wisdom Mike,2008-09-24,,0,Bayern Munich
6810,Karim Coulibaly,2007-05-23,,1,Werder Bremen
6811,Elia Plicco,2007-02-01,,0,Parma
6812,Bendito Mantato,2008-01-25,,0,Man United
6813,Souza,2006-06-16,,0,Tottenham
6814,Gustavo Nunes,2005-11-20,,0,Brentford
6815,Giovanni Leoni,2006-12-21,,1,Liverpool
6816,Demba N'Diaye,,,0,Angers
6817,Vincenzo Di Leva,2005-08-20,,0,Empoli
6818,Serigne Faye,2004-04-05,,0,Montpellier
6819,Anthony Bermont,2005-02-10,,0,Lens
